Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,S,S_1,S_2,S_3,S_4,S_5,S_6,TestingError,TrainingError
8263,0.00028583803214132786,0.4944373071193695,0.18492938578128815,0.4967680871486664,0.49575597047805786,0.6414044499397278,0.5124348998069763,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8264,0.00028570168069563806,0.4944429397583008,0.1849297285079956,0.49676713347435,0.4957580268383026,0.641403317451477,0.5124300718307495,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8265,0.00028556675533764064,0.49444836378097534,0.18493007123470306,0.4967668056488037,0.4957597255706787,0.6414015889167786,0.5124260187149048,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8266,0.0002854295016732067,0.49445414543151855,0.18493030965328217,0.4967659115791321,0.49576130509376526,0.6414000988006592,0.5124222040176392,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8267,0.0002852847392205149,0.49445992708206177,0.1849306970834732,0.49676573276519775,0.4957631826400757,0.6413979530334473,0.5124174356460571,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8268,0.00028515775920823216,0.49446550011634827,0.18493105471134186,0.49676549434661865,0.4957646429538727,0.6413949131965637,0.5124136209487915,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8269,0.0002850281889550388,0.49447154998779297,0.18493132293224335,0.49676454067230225,0.49576666951179504,0.6413924694061279,0.5124093890190125,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8270,0.0002848790609277785,0.49447694420814514,0.1849316954612732,0.49676430225372314,0.4957682490348816,0.6413916349411011,0.5124049186706543,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8271,0.00028474684222601354,0.4944826662540436,0.1849319189786911,0.49676382541656494,0.4957699775695801,0.6413891911506653,0.5124008655548096,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8272,0.0002846068819053471,0.49448829889297485,0.18493224680423737,0.4967634677886963,0.49577197432518005,0.6413862705230713,0.5123963356018066,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8273,0.0002844828995876014,0.4944939613342285,0.1849326640367508,0.49676278233528137,0.4957738220691681,0.6413851380348206,0.5123920440673828,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8274,0.0002843503898475319,0.4944995045661926,0.1849329173564911,0.4967619478702545,0.49577540159225464,0.6413831114768982,0.5123883485794067,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8275,0.00028421846218407154,0.4945051074028015,0.18493318557739258,0.4967617094516754,0.4957772493362427,0.6413819193840027,0.5123835206031799,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8276,0.00028408729122020304,0.49451056122779846,0.18493351340293884,0.49676135182380676,0.4957785904407501,0.6413795351982117,0.5123800039291382,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8277,0.0002839628141373396,0.494515985250473,0.1849338561296463,0.49676087498664856,0.49578049778938293,0.641376793384552,0.5123755931854248,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8278,0.00028384238248690963,0.49452170729637146,0.18493422865867615,0.49676039814949036,0.49578192830085754,0.6413742303848267,0.5123723149299622,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8279,0.0002837269566953182,0.4945274889469147,0.18493446707725525,0.4967597424983978,0.4957858920097351,0.6413735747337341,0.5123653411865234,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8280,0.00028359939460642636,0.4945325255393982,0.18493476510047913,0.4967590570449829,0.49578750133514404,0.6413702964782715,0.5123618245124817,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8281,0.0002834907209035009,0.49453800916671753,0.1849350929260254,0.49675875902175903,0.49579110741615295,0.6413683295249939,0.5123555660247803,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8282,0.0002833540493156761,0.4945433735847473,0.18493540585041046,0.4967583417892456,0.4957926869392395,0.6413671970367432,0.5123515129089355,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8283,0.0002832402242347598,0.4945491850376129,0.18493571877479553,0.4967579245567322,0.49579623341560364,0.641365110874176,0.5123453736305237,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8284,0.00028311999631114304,0.4945546090602875,0.18493609130382538,0.4967570900917053,0.49579760432243347,0.6413618922233582,0.5123421549797058,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8285,0.00028301708516664803,0.49456024169921875,0.18493641912937164,0.4967568516731262,0.4958013594150543,0.6413605809211731,0.5123355388641357,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8286,0.00028288093744777143,0.4945652484893799,0.18493664264678955,0.49675673246383667,0.49580252170562744,0.6413589715957642,0.5123322010040283,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8287,0.0002827893476933241,0.49457091093063354,0.18493694067001343,0.49675583839416504,0.4958062171936035,0.641356348991394,0.5123263001441956,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8288,0.0002826538111548871,0.49457627534866333,0.18493731319904327,0.4967552721500397,0.4958076775074005,0.6413556337356567,0.5123223662376404,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8289,0.0002825658011715859,0.4945816099643707,0.18493758141994476,0.4967549741268158,0.4958111047744751,0.6413523554801941,0.5123167037963867,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8290,0.00028243398992344737,0.4945869445800781,0.1849379539489746,0.4967544376850128,0.4958125948905945,0.6413502097129822,0.5123129487037659,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8291,0.0002823338727466762,0.49459218978881836,0.18493831157684326,0.49675390124320984,0.4958142042160034,0.6413493752479553,0.5123094916343689,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8292,0.0002822002279572189,0.49459752440452576,0.18493857979774475,0.49675366282463074,0.4958174228668213,0.641347348690033,0.512303352355957,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8293,0.0002821071830112487,0.49460315704345703,0.18493886291980743,0.49675318598747253,0.4958190321922302,0.6413441896438599,0.5123001933097839,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8294,0.0002819824730977416,0.49460840225219727,0.1849391907453537,0.4967523515224457,0.4958224296569824,0.6413429975509644,0.5122939348220825,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8295,0.0002818894281517714,0.4946138262748718,0.18493950366973877,0.4967520534992218,0.49582380056381226,0.6413411498069763,0.5122906565666199,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8296,0.00028176227351650596,0.494619220495224,0.18493986129760742,0.4967517852783203,0.4958270490169525,0.6413388848304749,0.5122846961021423,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8297,0.00028165223193354905,0.494624525308609,0.1849401444196701,0.4967511296272278,0.49582821130752563,0.6413379311561584,0.5122817754745483,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8298,0.0002815332845784724,0.49462977051734924,0.18494053184986115,0.49675047397613525,0.49583181738853455,0.6413347721099854,0.5122755765914917,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8299,0.0002814487088471651,0.4946350157260895,0.18494082987308502,0.49674999713897705,0.49583303928375244,0.641332745552063,0.5122725963592529,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8300,0.0002813151222653687,0.49464017152786255,0.18494108319282532,0.49674952030181885,0.4958364963531494,0.6413317322731018,0.5122662782669067,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8301,0.0002812148304656148,0.49464550614356995,0.1849413812160492,0.49674928188323975,0.4958374500274658,0.6413295865058899,0.5122635364532471,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8302,0.0002811103477142751,0.49465084075927734,0.18494166433811188,0.4967489242553711,0.49584072828292847,0.6413266658782959,0.5122578740119934,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8303,0.00028100472991354764,0.49465593695640564,0.18494203686714172,0.49674850702285767,0.4958423674106598,0.6413242816925049,0.5122543573379517,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8304,0.000280883745290339,0.49466100335121155,0.184942364692688,0.496748149394989,0.4958454370498657,0.6413238048553467,0.5122485756874084,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8305,0.0002807857235893607,0.4946663975715637,0.18494261801242828,0.4967478811740875,0.4958466589450836,0.64132159948349,0.5122453570365906,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8306,0.000280673208180815,0.4946713447570801,0.18494299054145813,0.4967474639415741,0.4958498477935791,0.6413204669952393,0.5122397541999817,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8307,0.0002805749827530235,0.49467629194259644,0.1849433034658432,0.49674710631370544,0.49585098028182983,0.64131760597229,0.5122368335723877,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8308,0.00028045280487276614,0.4946819245815277,0.18494358658790588,0.4967462122440338,0.49585437774658203,0.6413154602050781,0.5122311115264893,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8309,0.00028034261777065694,0.4946869909763336,0.18494394421577454,0.49674561619758606,0.4958552122116089,0.6413144469261169,0.5122284293174744,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8310,0.0002802420931402594,0.4946919083595276,0.18494421243667603,0.49674537777900696,0.49585863947868347,0.641312301158905,0.512222409248352,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8311,0.0002801298687700182,0.4946971833705902,0.18494443595409393,0.49674519896507263,0.49585989117622375,0.6413094997406006,0.5122194886207581,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8312,0.0002800276270136237,0.4947022497653961,0.18494485318660736,0.49674472212791443,0.495863139629364,0.6413071751594543,0.5122137069702148,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8313,0.00027992072864435613,0.4947074055671692,0.1849452257156372,0.49674418568611145,0.49586400389671326,0.6413066387176514,0.5122108459472656,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8314,0.0002798327768687159,0.4947122633457184,0.1849454641342163,0.49674415588378906,0.4958671033382416,0.6413043737411499,0.5122056007385254,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8315,0.000279714324278757,0.4947175085544586,0.18494583666324615,0.49674320220947266,0.49586841464042664,0.6413012742996216,0.5122025609016418,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8316,0.00027962232707068324,0.4947226047515869,0.184946209192276,0.49674278497695923,0.49587133526802063,0.6413003206253052,0.5121971964836121,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8317,0.0002795053005684167,0.49472755193710327,0.1849464327096939,0.49674278497695923,0.4958723187446594,0.6412986516952515,0.5121941566467285,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8318,0.0002794167958199978,0.49473246932029724,0.18494676053524017,0.4967421889305115,0.49587541818618774,0.641297459602356,0.5121887922286987,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8319,0.0002793006133288145,0.4947376251220703,0.18494707345962524,0.4967418909072876,0.495876282453537,0.6412952542304993,0.5121862292289734,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8320,0.0002792242157738656,0.4947426915168762,0.18494750559329987,0.49674171209335327,0.4958794116973877,0.6412925720214844,0.5121806859970093,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8321,0.00027911580400541425,0.4947475492954254,0.18494775891304016,0.4967408776283264,0.4958803355693817,0.6412903070449829,0.5121781826019287,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8322,0.00027901583234779537,0.49475258588790894,0.18494808673858643,0.49674031138420105,0.49588388204574585,0.6412896513938904,0.5121721625328064,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8323,0.000278902385616675,0.4947575628757477,0.18494828045368195,0.4967401325702667,0.4958846867084503,0.6412873864173889,0.512169599533081,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8324,0.0002788269775919616,0.4947625994682312,0.1849486529827118,0.49673953652381897,0.49588561058044434,0.6412845849990845,0.5121673941612244,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8325,0.00027870613848790526,0.4947677552700043,0.18494896590709686,0.49673929810523987,0.49588844180107117,0.6412835121154785,0.5121616721153259,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8326,0.0002786229597404599,0.494772732257843,0.18494927883148193,0.496739000082016,0.49588945508003235,0.6412818431854248,0.5121592879295349,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8327,0.0002785114338621497,0.49477750062942505,0.1849496066570282,0.4967387616634369,0.49589234590530396,0.6412788033485413,0.5121539235115051,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8328,0.00027841643895953894,0.49478238821029663,0.1849498599767685,0.49673792719841003,0.4958938658237457,0.6412764191627502,0.5121510624885559,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8329,0.00027831041370518506,0.49478745460510254,0.18495020270347595,0.4967375695705414,0.49589625000953674,0.641275942325592,0.5121461749076843,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8330,0.000278216932201758,0.49479222297668457,0.1849505454301834,0.49673721194267273,0.4958976209163666,0.6412738561630249,0.5121431350708008,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8331,0.0002781047369353473,0.4947972297668457,0.1849508285522461,0.4967370927333832,0.49590015411376953,0.6412729620933533,0.5121379494667053,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8332,0.0002780225477181375,0.49480199813842773,0.18495118618011475,0.496736615896225,0.4959013760089874,0.6412697434425354,0.5121352672576904,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8333,0.00027792196488007903,0.494806706905365,0.18495146930217743,0.49673640727996826,0.495903879404068,0.6412681937217712,0.512130618095398,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8334,0.00027783328550867736,0.4948117136955261,0.1849517971277237,0.4967355728149414,0.4959050714969635,0.6412670016288757,0.5121276378631592,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8335,0.00027772653265856206,0.49481654167175293,0.18495215475559235,0.4967353343963623,0.49590763449668884,0.6412652134895325,0.5121229290962219,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8336,0.00027764574042521417,0.4948213994503021,0.1849524825811386,0.4967350959777832,0.4959084689617157,0.6412622928619385,0.5121205449104309,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8337,0.0002775386383291334,0.4948260188102722,0.1849527508020401,0.496734619140625,0.49591127038002014,0.641260027885437,0.5121156573295593,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8338,0.0002774485619738698,0.49483099579811096,0.18495306372642517,0.4967346787452698,0.4959122836589813,0.6412593722343445,0.5121126174926758,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8339,0.00027733496972359717,0.494835764169693,0.18495336174964905,0.4967341423034668,0.49591511487960815,0.6412575244903564,0.5121076703071594,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8340,0.0002772430016193539,0.4948408007621765,0.1849537342786789,0.49673402309417725,0.49591580033302307,0.6412564516067505,0.5121050477027893,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8341,0.0002771535364445299,0.4948454797267914,0.1849539577960968,0.49673372507095337,0.49591830372810364,0.6412534117698669,0.5121008157730103,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8342,0.0002770613064058125,0.4948500692844391,0.18495427072048187,0.49673306941986084,0.495919406414032,0.6412517428398132,0.512097954750061,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8343,0.00027697623590938747,0.4948551058769226,0.1849546581506729,0.49673256278038025,0.4959218502044678,0.641249418258667,0.5120936632156372,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8344,0.00027686869725584984,0.4948597848415375,0.1849549114704132,0.49673226475715637,0.49592334032058716,0.6412487626075745,0.5120899677276611,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8345,0.0002767960831988603,0.49486464262008667,0.18495522439479828,0.4967321455478668,0.4959254562854767,0.6412457227706909,0.5120862126350403,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8346,0.000276696402579546,0.49486932158470154,0.18495559692382812,0.4967319071292877,0.4959266483783722,0.6412438750267029,0.5120829939842224,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8347,0.0002766088000498712,0.4948742985725403,0.1849559247493744,0.49673154950141907,0.49592894315719604,0.641243040561676,0.5120787024497986,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8348,0.00027652335120365024,0.49487894773483276,0.1849561631679535,0.49673107266426086,0.49592986702919006,0.6412410736083984,0.5120761394500732,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8349,0.00027641101041808724,0.49488362669944763,0.18495653569698334,0.4967305362224579,0.49593237042427063,0.641238272190094,0.5120719075202942,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8350,0.0002763366501312703,0.4948883056640625,0.1849568784236908,0.496730238199234,0.4959332048892975,0.6412371397018433,0.5120692253112793,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8351,0.00027623059577308595,0.49489283561706543,0.18495714664459229,0.49673035740852356,0.49593374133110046,0.6412356495857239,0.5120671391487122,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8352,0.00027614724240265787,0.4948977530002594,0.18495748937129974,0.4967298209667206,0.49593639373779297,0.6412333846092224,0.5120623707771301,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8353,0.0002760554780252278,0.49490243196487427,0.18495777249336243,0.4967293441295624,0.4959371089935303,0.6412325501441956,0.5120601654052734,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8354,0.00027596254949457943,0.4949069023132324,0.18495804071426392,0.4967293441295624,0.49593985080718994,0.6412297487258911,0.5120551586151123,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8355,0.0002758795744739473,0.4949114918708801,0.18495844304561615,0.49672865867614746,0.4959404170513153,0.6412280797958374,0.5120535492897034,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8356,0.00027578408480621874,0.49491605162620544,0.18495877087116241,0.49672842025756836,0.4959430396556854,0.6412270665168762,0.5120481848716736,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8357,0.00027569476515054703,0.4949208199977875,0.18495912849903107,0.4967281222343445,0.49594351649284363,0.6412250399589539,0.5120465159416199,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8358,0.00027560294256545603,0.49492549896240234,0.1849593222141266,0.4967278838157654,0.49594640731811523,0.6412222981452942,0.5120415091514587,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8359,0.00027552133542485535,0.4949299693107605,0.18495962023735046,0.4967273473739624,0.4959469437599182,0.6412201523780823,0.5120398998260498,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8360,0.00027541746385395527,0.49493446946144104,0.18495987355709076,0.4967274069786072,0.49594947695732117,0.6412196755409241,0.5120348334312439,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8361,0.0002753289300017059,0.49493902921676636,0.18496030569076538,0.4967270493507385,0.4959501326084137,0.6412177085876465,0.5120327472686768,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8362,0.0002752650761976838,0.49494361877441406,0.18496057391166687,0.4967266917228699,0.4959525465965271,0.6412148475646973,0.5120284557342529,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8363,0.00027515573310665786,0.4949483871459961,0.18496090173721313,0.4967260956764221,0.4959533214569092,0.6412137150764465,0.5120261311531067,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8364,0.00027508768835105,0.4949529767036438,0.1849612295627594,0.4967256188392639,0.4959556758403778,0.6412123441696167,0.5120217204093933,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8365,0.0002749802079051733,0.4949572682380676,0.18496152758598328,0.4967256188392639,0.4959562122821808,0.641211211681366,0.5120194554328918,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8366,0.00027490814682096243,0.4949619174003601,0.18496179580688477,0.49672532081604004,0.4959586262702942,0.6412091255187988,0.5120152831077576,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8367,0.00027482197037898004,0.4949662685394287,0.18496210873126984,0.4967251420021057,0.4959588944911957,0.6412066221237183,0.5120137333869934,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8368,0.00027473593945614994,0.49497097730636597,0.1849624216556549,0.49672481417655945,0.49596163630485535,0.6412045955657959,0.5120089650154114,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8369,0.0002746465615928173,0.49497509002685547,0.18496276438236237,0.4967246949672699,0.49596208333969116,0.6412041187286377,0.5120067596435547,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8370,0.0002745722304098308,0.4949800372123718,0.18496310710906982,0.49672380089759827,0.49596473574638367,0.6412018537521362,0.5120023488998413,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8371,0.00027446800959296525,0.4949844479560852,0.18496333062648773,0.4967237412929535,0.49596521258354187,0.6411992311477661,0.5120004415512085,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8372,0.000274390127742663,0.4949888288974762,0.18496370315551758,0.49672338366508484,0.4959676265716553,0.6411982774734497,0.5119960904121399,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8373,0.0002742974611464888,0.4949932098388672,0.18496398627758026,0.4967230260372162,0.4959680736064911,0.6411967873573303,0.5119940042495728,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8374,0.0002742392825894058,0.4949977993965149,0.18496432900428772,0.496722549200058,0.4959685802459717,0.6411936283111572,0.5119926929473877,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8375,0.0002741411153692752,0.4950023591518402,0.18496455252170563,0.49672242999076843,0.4959709644317627,0.6411916017532349,0.5119881629943848,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8376,0.00027407013112679124,0.4950070381164551,0.18496496975421906,0.4967218339443207,0.4959713816642761,0.6411909461021423,0.511986494064331,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8377,0.0002739689080044627,0.49501127004623413,0.18496528267860413,0.4967215955257416,0.49597370624542236,0.6411893367767334,0.5119820237159729,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8378,0.0002738941984716803,0.4950157105922699,0.1849655658006668,0.496721088886261,0.4959743618965149,0.6411885023117065,0.5119799375534058,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8379,0.00027379163657315075,0.4950200021266937,0.1849658191204071,0.4967210292816162,0.4959767162799835,0.6411864161491394,0.5119755864143372,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8380,0.00027371698524802923,0.49502429366111755,0.18496619164943695,0.4967207908630371,0.4959772527217865,0.6411839127540588,0.5119737982749939,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8381,0.00027363988920114934,0.49502867460250854,0.1849665492773056,0.4967203140258789,0.49597933888435364,0.6411818861961365,0.511970043182373,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8382,0.0002735518501140177,0.4950328469276428,0.1849667876958847,0.4967200756072998,0.49597984552383423,0.641181468963623,0.5119677186012268,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8383,0.00027346794377081096,0.49503716826438904,0.1849670559167862,0.4967193007469177,0.4959820806980133,0.6411783695220947,0.5119640827178955,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8384,0.0002733880828600377,0.49504178762435913,0.1849672943353653,0.4967190623283386,0.49598273634910583,0.6411765813827515,0.5119619965553284,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8385,0.0002733170986175537,0.49504613876342773,0.18496766686439514,0.4967190623283386,0.4959845542907715,0.6411757469177246,0.5119582414627075,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8386,0.00027322894311510026,0.4950503408908844,0.18496805429458618,0.4967184066772461,0.4959851801395416,0.6411740779876709,0.5119560956954956,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8387,0.00027314171893522143,0.49505454301834106,0.18496835231781006,0.4967184066772461,0.4959872364997864,0.6411712765693665,0.5119525194168091,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8388,0.0002730625856202096,0.49505892395973206,0.1849687248468399,0.49671804904937744,0.4959878921508789,0.6411693692207336,0.5119504928588867,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8389,0.00027297003543935716,0.4950634837150574,0.1849690079689026,0.4967179298400879,0.4959898889064789,0.6411687135696411,0.5119463205337524,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8390,0.0002728897670749575,0.4950675964355469,0.18496927618980408,0.4967174232006073,0.49599048495292664,0.6411669850349426,0.5119445323944092,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8391,0.00027280690846964717,0.4950721859931946,0.18496954441070557,0.4967169463634491,0.4959927201271057,0.6411661505699158,0.5119404196739197,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8392,0.00027273446903564036,0.4950762689113617,0.18496990203857422,0.4967164695262909,0.4959932267665863,0.6411632299423218,0.5119386911392212,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8393,0.0002726646198425442,0.49508047103881836,0.1849701702594757,0.496716171503067,0.49599525332450867,0.6411617994308472,0.5119349360466003,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8394,0.0002725805388763547,0.4950847625732422,0.18497054278850555,0.49671611189842224,0.4959954619407654,0.6411595344543457,0.5119332671165466,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8395,0.000272498931735754,0.4950893521308899,0.18497084081172943,0.49671581387519836,0.49599605798721313,0.6411590576171875,0.5119315981864929,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8396,0.00027242046780884266,0.49509352445602417,0.18497112393379211,0.49671557545661926,0.4959982633590698,0.6411561369895935,0.5119273066520691,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8397,0.00027235085144639015,0.49509739875793457,0.18497145175933838,0.49671486020088196,0.4959985017776489,0.6411544680595398,0.5119263529777527,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8398,0.0002722531498875469,0.49510177969932556,0.18497180938720703,0.4967147409915924,0.4960004687309265,0.6411538124084473,0.5119221210479736,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8399,0.0002721842029131949,0.4951058328151703,0.18497207760810852,0.49671420454978943,0.4960009753704071,0.6411520838737488,0.511920690536499,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8400,0.0002720998600125313,0.4951102137565613,0.18497234582901,0.49671414494514465,0.4960029125213623,0.6411492824554443,0.5119168162345886,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8401,0.00027203798526898026,0.4951142370700836,0.18497274816036224,0.496713787317276,0.49600327014923096,0.6411471962928772,0.5119154453277588,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8402,0.0002719447365961969,0.4951186180114746,0.18497297167778015,0.49671363830566406,0.496005117893219,0.6411468386650085,0.5119113922119141,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
8403,0.00027189217507839203,0.4951227307319641,0.18497338891029358,0.4967131018638611,0.4960055947303772,0.6411449909210205,0.5119099020957947,653,40,92,129,211,27,154,0.0994715690612793,0.029841482639312744
