Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,S,S_1,S_2,S_3,S_4,S_5,S_6
185,17.381533,0.024867892,0.10071498,0.49734673,0.5268786,0.51597357,0.50668037,0.5111809,0.51368374,1670,209,89,484,284,92,512
186,17.233202,0.024867892,0.10071498,0.49729955,0.50100034,0.5157553,0.5067359,0.5171383,0.5136175,1670,209,89,484,284,92,512
187,17.17757,0.024867892,0.100404084,0.49725336,0.52682215,0.515554,0.5067719,0.5109617,0.5135818,1670,209,89,484,284,92,512
188,17.03205,0.024867892,0.100404084,0.49720845,0.5010505,0.5153537,0.5068177,0.5168935,0.51353216,1670,209,89,484,284,92,512
189,16.9819,0.024867892,0.100404084,0.49716452,0.5267682,0.5151661,0.5068582,0.5107486,0.51348484,1670,209,89,484,284,92,512
190,16.840479,0.02517873,0.100404084,0.49712148,0.5011063,0.5149831,0.50690454,0.5166644,0.51342535,1670,209,89,484,284,92,512
191,16.793076,0.02517873,0.10071498,0.49707937,0.5267037,0.5148171,0.5069327,0.5105578,0.5133515,1670,209,89,484,284,92,512
192,16.657125,0.02517873,0.10102582,0.4970383,0.501169,0.5146687,0.5069813,0.51645464,0.5132792,1670,209,89,484,284,92,512
193,16.610115,0.025489569,0.10102582,0.4969981,0.5266302,0.5145172,0.50702024,0.5103882,0.5132129,1670,209,89,484,284,92,512
194,16.476578,0.025489569,0.10102582,0.4969589,0.50123906,0.5143737,0.50706095,0.5162586,0.5131369,1670,209,89,484,284,92,512
195,16.434443,0.025489569,0.10133666,0.49692035,0.5265549,0.51423043,0.50710773,0.5102339,0.51306427,1670,209,89,484,284,92,512
196,16.302418,0.025489569,0.10133666,0.4968828,0.5013138,0.5140947,0.5071688,0.5160767,0.5129767,1670,209,89,484,284,92,512
197,16.26192,0.025489569,0.10133666,0.49684602,0.5264769,0.51394886,0.50721765,0.5100949,0.51291287,1670,209,89,484,284,92,512
198,16.135622,0.025489569,0.10133666,0.49681023,0.50138557,0.5138027,0.5072786,0.5159146,0.5127642,1670,209,89,484,284,92,512
199,16.095531,0.025489569,0.10133666,0.49677506,0.5263922,0.5136543,0.5073308,0.5099808,0.5126445,1670,209,89,484,284,92,512
200,15.9651985,0.025489569,0.101958334,0.49674067,0.50146997,0.51350904,0.507399,0.515765,0.51256436,1670,209,89,484,284,92,512
201,15.922802,0.025489569,0.10258007,0.49670723,0.5263016,0.51338,0.5074374,0.5098716,0.51258206,1670,209,89,484,284,92,512
202,15.798608,0.025489569,0.10258007,0.4966746,0.50155634,0.5132302,0.5074969,0.51562196,0.5124652,1670,209,89,484,284,92,512
203,15.7614975,0.026111305,0.10258007,0.49664286,0.52620965,0.5130898,0.507557,0.5097802,0.51237273,1670,209,89,484,284,92,512
204,15.640947,0.026111305,0.10258007,0.49661168,0.5016447,0.51295334,0.50762004,0.51548755,0.5122802,1670,209,89,484,284,92,512
205,15.601303,0.026111305,0.10258007,0.49658117,0.52610767,0.51281023,0.50767756,0.50969154,0.51221615,1670,209,89,484,284,92,512
206,15.482199,0.026111305,0.10258007,0.49655145,0.5017421,0.51269555,0.5077223,0.5153498,0.5122339,1670,209,89,484,284,92,512
207,15.445021,0.025800407,0.10258007,0.4965223,0.52600443,0.5125318,0.5077958,0.50960726,0.5121635,1670,209,89,484,284,92,512
208,15.325103,0.025800407,0.10258007,0.496494,0.5018394,0.5123189,0.5078542,0.5152305,0.5121167,1670,209,89,484,284,92,512
209,15.289392,0.025800407,0.10258007,0.4964664,0.52590024,0.51211554,0.5079214,0.50954044,0.5120759,1670,209,89,484,284,92,512
210,15.174065,0.025800407,0.10258007,0.49643922,0.50194305,0.5119382,0.50797355,0.5151163,0.51213455,1670,209,89,484,284,92,512
211,15.137175,0.025800407,0.10258007,0.49641272,0.5257833,0.51177514,0.50803083,0.50948703,0.51209545,1670,209,89,484,284,92,512
212,15.024814,0.025800407,0.10258007,0.4963869,0.50205725,0.5116146,0.50809693,0.51502347,0.51207346,1670,209,89,484,284,92,512
213,14.987241,0.025800407,0.10258007,0.49636176,0.52565825,0.51145643,0.50817907,0.50945425,0.51213944,1670,209,89,484,284,92,512
214,14.873899,0.025800407,0.10258007,0.49633706,0.5021795,0.51131207,0.5082377,0.51494396,0.5121228,1670,209,89,484,284,92,512
215,14.839877,0.025800407,0.10258007,0.49631307,0.525532,0.5111751,0.50829834,0.50945073,0.5121259,1670,209,89,484,284,92,512
216,14.729142,0.025800407,0.10258007,0.49628952,0.5022975,0.5110559,0.5083472,0.5148888,0.5122392,1670,209,89,484,284,92,512
217,14.695574,0.025800407,0.10258007,0.4962666,0.5254024,0.51092875,0.50841993,0.5094677,0.51224256,1670,209,89,484,284,92,512
218,14.588066,0.025800407,0.10258007,0.49624422,0.502421,0.51080126,0.50847,0.5148665,0.5122782,1670,209,89,484,284,92,512
219,14.555188,0.025800407,0.10258007,0.49622238,0.5252741,0.51067966,0.5085251,0.50951135,0.5124159,1670,209,89,484,284,92,512
220,14.451863,0.025800407,0.10258007,0.49618742,0.5025421,0.5105458,0.508588,0.51487035,0.51246494,1670,209,89,484,284,92,512
221,14.423458,0.025800407,0.10258007,0.49609748,0.5251444,0.5104269,0.508651,0.5096003,0.5126097,1670,209,89,484,284,92,512
222,14.320205,0.025800407,0.10258007,0.4960714,0.50266534,0.5102925,0.50871295,0.51491696,0.51265526,1670,209,89,484,284,92,512
223,14.291671,0.025800407,0.10258007,0.4959965,0.52501273,0.51017296,0.50875735,0.5097209,0.5128328,1670,209,89,484,284,92,512
224,14.194531,0.025800407,0.10258007,0.4959765,0.5027901,0.51005375,0.5088302,0.51499456,0.5128907,1670,209,89,484,284,92,512
225,14.170797,0.025800407,0.10258007,0.4959129,0.5248815,0.5099606,0.50886905,0.50987476,0.513081,1670,209,89,484,284,92,512
226,14.074679,0.025800407,0.10258007,0.49583834,0.50291497,0.5098378,0.5089281,0.5151066,0.51328135,1670,209,89,484,284,92,512
227,14.049135,0.025800407,0.10258007,0.49584916,0.52475303,0.50973445,0.5089799,0.51007545,0.5134312,1670,209,89,484,284,92,512
228,13.955226,0.025800407,0.10258007,0.4957843,0.5030345,0.50962204,0.5090155,0.51527655,0.51369184,1670,209,89,484,284,92,512
229,13.934563,0.025800407,0.10258007,0.49579522,0.5246273,0.5095207,0.50905395,0.5103154,0.51392823,1670,209,89,484,284,92,512
230,13.850871,0.025800407,0.10258007,0.49573907,0.5031507,0.5094172,0.50911176,0.51548135,0.5140552,1670,209,89,484,284,92,512
231,13.833979,0.026111305,0.10258007,0.49574876,0.52450794,0.5093322,0.5091414,0.51058656,0.5143591,1670,209,89,484,284,92,512
232,13.756171,0.026111305,0.10258007,0.4957004,0.50325435,0.5092286,0.5091886,0.5157023,0.5146177,1670,209,89,484,284,92,512
233,13.748506,0.026111305,0.101958334,0.49570835,0.52440387,0.50913644,0.50923777,0.5108663,0.5148465,1670,209,89,484,284,92,512
234,13.67885,0.026111305,0.101958334,0.49566722,0.50335413,0.5090364,0.5093049,0.5159437,0.51494116,1670,209,89,484,284,92,512
235,13.675058,0.026111305,0.101958334,0.495673,0.52429914,0.5089451,0.5093495,0.51115465,0.515153,1670,209,89,484,284,92,512
236,13.610575,0.026422143,0.101958334,0.49563438,0.5034485,0.5088644,0.5094006,0.5161735,0.51532114,1670,209,89,484,284,92,512
237,13.613283,0.026422143,0.101958334,0.4955869,0.52420527,0.5087755,0.50945646,0.5114302,0.5154687,1670,209,89,484,284,92,512
238,13.552539,0.026732981,0.101958334,0.49561247,0.5035356,0.50868523,0.50951666,0.51639205,0.515599,1670,209,89,484,284,92,512
239,13.555117,0.026732981,0.101958334,0.4955705,0.52411443,0.508594,0.5095561,0.5116787,0.515703,1670,209,89,484,284,92,512
240,13.497177,0.02704382,0.10226917,0.49559173,0.5036166,0.5084804,0.5096087,0.5165885,0.51579064,1670,209,89,484,284,92,512
241,13.504877,0.02704382,0.10226917,0.49555516,0.52403414,0.5083968,0.50965416,0.51189786,0.5158576,1670,209,89,484,284,92,512
242,13.450505,0.02704382,0.10226917,0.49557203,0.5036885,0.50833005,0.5096918,0.5167571,0.51591176,1670,209,89,484,284,92,512
243,13.455349,0.02704382,0.10226917,0.49553984,0.5239622,0.5082361,0.5097366,0.51208276,0.515957,1670,209,89,484,284,92,512
244,13.398605,0.02704382,0.10226917,0.495496,0.5037547,0.5081557,0.5097809,0.5169006,0.5159863,1670,209,89,484,284,92,512
245,13.403866,0.02704382,0.101647496,0.4955293,0.5238999,0.5080638,0.50981796,0.5122303,0.5160046,1670,209,89,484,284,92,512
246,13.345452,0.02704382,0.101647496,0.4954899,0.5038035,0.5079645,0.5098707,0.5170027,0.516011,1670,209,89,484,284,92,512
247,13.349911,0.02704382,0.101647496,0.49551785,0.52384865,0.5079267,0.50989705,0.51234,0.51603603,1670,209,89,484,284,92,512
248,13.286533,0.02704382,0.101647496,0.49548295,0.503846,0.5078224,0.50996953,0.51707953,0.5159135,1670,209,89,484,284,92,512
249,13.290935,0.02704382,0.101647496,0.4955058,0.52381104,0.5077485,0.51000243,0.5124155,0.51595485,1670,209,89,484,284,92,512
250,13.231144,0.02704382,0.10133666,0.4954755,0.5038781,0.5076655,0.5100344,0.5171112,0.51596135,1670,209,89,484,284,92,512
251,13.232194,0.02704382,0.10102582,0.49549347,0.52377707,0.50763154,0.5100647,0.5124494,0.5159476,1670,209,89,484,284,92,512
252,13.173183,0.02704382,0.10102582,0.49546495,0.50390357,0.5075451,0.5101008,0.5171153,0.5159268,1670,209,89,484,284,92,512
253,13.170434,0.02704382,0.10102582,0.4954282,0.5237524,0.50749373,0.5101261,0.51245576,0.51588947,1670,209,89,484,284,92,512
254,13.108403,0.02704382,0.10102582,0.4954605,0.50392616,0.5074432,0.51015174,0.5170876,0.5158429,1670,209,89,484,284,92,512
255,13.106009,0.02704382,0.10102582,0.4954277,0.52373195,0.50735945,0.51019883,0.5124228,0.51579475,1670,209,89,484,284,92,512
256,13.044101,0.02704382,0.10102582,0.49545428,0.50393784,0.507332,0.5102093,0.51703507,0.5157408,1670,209,89,484,284,92,512
257,13.041053,0.02704382,0.10102582,0.49542582,0.5237236,0.5072955,0.51022327,0.5123606,0.5156891,1670,209,89,484,284,92,512
258,12.977523,0.02704382,0.10102582,0.49544707,0.5039418,0.50723803,0.51024544,0.5169587,0.5156385,1670,209,89,484,284,92,512
259,12.971214,0.02704382,0.10102582,0.4954209,0.5237208,0.50718653,0.51025784,0.51227075,0.51562774,1670,209,89,484,284,92,512
260,12.907852,0.026732981,0.10133666,0.4953865,0.5039415,0.5071555,0.51027584,0.5168626,0.5155818,1670,209,89,484,284,92,512
261,12.897558,0.026732981,0.101647496,0.4954207,0.52372104,0.507111,0.5102874,0.5121601,0.51553124,1670,209,89,484,284,92,512
262,12.829233,0.026732981,0.101647496,0.4953898,0.50393844,0.5071187,0.5102794,0.5167448,0.5154611,1670,209,89,484,284,92,512
263,12.813061,0.026732981,0.101647496,0.49541834,0.52372396,0.50708723,0.51031196,0.5120352,0.5153856,1670,209,89,484,284,92,512
264,12.739456,0.026732981,0.101647496,0.4953915,0.50393057,0.50704587,0.5103152,0.51661485,0.51531225,1670,209,89,484,284,92,512
265,12.723345,0.026732981,0.101647496,0.49541435,0.5237324,0.50705063,0.51031667,0.51189697,0.5152334,1670,209,89,484,284,92,512
266,12.646028,0.026732981,0.10133666,0.49539116,0.50391775,0.50700545,0.510325,0.5164767,0.51515615,1670,209,89,484,284,92,512
267,12.630005,0.026732981,0.101647496,0.4953603,0.5237488,0.50699526,0.51033944,0.5117545,0.5150734,1670,209,89,484,284,92,512
268,12.553457,0.026732981,0.10133666,0.49539605,0.50389934,0.5069859,0.51032186,0.51633245,0.51499563,1670,209,89,484,284,92,512
269,12.533541,0.026732981,0.10133666,0.49536848,0.52376187,0.50694525,0.5103408,0.5115999,0.5149102,1670,209,89,484,284,92,512
270,12.45609,0.026732981,0.10133666,0.49539828,0.5038851,0.50693446,0.51033604,0.5161831,0.51483566,1670,209,89,484,284,92,512
271,12.435297,0.026732981,0.10133666,0.49537453,0.5237756,0.50690615,0.5103449,0.5114422,0.51474667,1670,209,89,484,284,92,512
272,12.356068,0.026732981,0.10133666,0.49539876,0.503871,0.5068755,0.5103343,0.51603276,0.514666,1670,209,89,484,284,92,512
273,12.336031,0.026732981,0.101647496,0.49537653,0.5237884,0.5068943,0.5103299,0.51129985,0.5145903,1670,209,89,484,284,92,512
274,12.256019,0.026732981,0.101647496,0.49534804,0.5038558,0.5068791,0.51032555,0.51592517,0.5145102,1670,209,89,484,284,92,512
275,12.233917,0.026732981,0.101647496,0.49538293,0.52380276,0.50687766,0.51032573,0.5111849,0.5144411,1670,209,89,484,284,92,512
276,12.152955,0.026732981,0.101647496,0.4953578,0.5038422,0.5068549,0.51032555,0.5158158,0.5143701,1670,209,89,484,284,92,512
277,12.129489,0.026732981,0.10133666,0.49538675,0.5238154,0.5068628,0.51031476,0.5110719,0.51429605,1670,209,89,484,284,92,512
278,12.047483,0.026732981,0.10133666,0.49536526,0.50383,0.50686455,0.5102995,0.5157105,0.5142205,1670,209,89,484,284,92,512
279,12.023168,0.026732981,0.10133666,0.49538893,0.52382404,0.5068497,0.51029396,0.51096284,0.5141495,1670,209,89,484,284,92,512
280,11.942569,0.026732981,0.10133666,0.4953677,0.5038233,0.50683224,0.510293,0.5156054,0.5140869,1670,209,89,484,284,92,512
281,11.914955,0.026732981,0.10133666,0.4953422,0.5238247,0.5068011,0.5102606,0.5108646,0.5140219,1670,209,89,484,284,92,512
282,11.831836,0.026732981,0.10133666,0.49537557,0.5038238,0.5067941,0.5102723,0.51550233,0.5139475,1670,209,89,484,284,92,512
283,11.80549,0.026732981,0.10133666,0.49535334,0.5238218,0.50675744,0.5102558,0.5107638,0.5138835,1670,209,89,484,284,92,512
284,11.722174,0.026422143,0.10133666,0.495381,0.5038288,0.506773,0.5102451,0.5154024,0.5138147,1670,209,89,484,284,92,512
285,11.731302,0.026422143,0.10133666,0.4953612,0.5238116,0.5067315,0.5102022,0.5106473,0.5141871,1670,209,89,484,284,92,512
286,11.639587,0.026422143,0.101647496,0.4953352,0.50383794,0.50672424,0.51020455,0.5153479,0.5139624,1670,209,89,484,284,92,512
287,11.606237,0.026422143,0.101647496,0.49537176,0.5237957,0.50669783,0.510204,0.510635,0.5138094,1670,209,89,484,284,92,512
288,11.554206,0.026422143,0.10133666,0.49534878,0.5038591,0.5066978,0.51015174,0.5152509,0.51414067,1670,209,89,484,284,92,512
289,11.513002,0.026422143,0.10133666,0.4953793,0.523771,0.50670063,0.5101578,0.5105838,0.5138583,1670,209,89,484,284,92,512
290,11.422478,0.026422143,0.10133666,0.4953597,0.503883,0.5066813,0.51015395,0.5152206,0.513716,1670,209,89,484,284,92,512
291,11.427222,0.026422143,0.10133666,0.49538472,0.5237373,0.5066306,0.5101031,0.5104885,0.5140101,1670,209,89,484,284,92,512
292,11.325267,0.026422143,0.10133666,0.49536565,0.5039174,0.50652665,0.5101479,0.51514703,0.5135269,1670,209,89,484,284,92,512
293,11.330732,0.026422143,0.10133666,0.49534315,0.5236962,0.5064717,0.5101321,0.5104456,0.5137205,1670,209,89,484,284,92,512
294,11.232054,0.026422143,0.10133666,0.49537662,0.503964,0.5064229,0.5101591,0.51507306,0.5133636,1670,209,89,484,284,92,512
295,11.202696,0.026422143,0.10102582,0.49535725,0.52364457,0.50637203,0.510149,0.5104162,0.51321125,1670,209,89,484,284,92,512
296,11.154307,0.026422143,0.10102582,0.4953848,0.5040135,0.50633514,0.5101411,0.5149387,0.5134903,1670,209,89,484,284,92,512
297,11.115814,0.026422143,0.10102582,0.49536702,0.52358174,0.5063381,0.5101333,0.5103472,0.5132138,1670,209,89,484,284,92,512
298,11.066844,0.026422143,0.10102582,0.4953446,0.5040734,0.5063002,0.51011735,0.5148616,0.51349205,1670,209,89,484,284,92,512
299,11.025575,0.026422143,0.10102582,0.4953801,0.5235154,0.5062664,0.51012886,0.51030207,0.51317286,1670,209,89,484,284,92,512
300,10.941639,0.026422143,0.10102582,0.49536052,0.5041456,0.5062641,0.51015604,0.51480424,0.51302713,1670,209,89,484,284,92,512
301,10.943455,0.026732981,0.10102582,0.49539012,0.5234347,0.50621784,0.5101261,0.5101934,0.5132882,1670,209,89,484,284,92,512
302,10.850291,0.026732981,0.10102582,0.49537307,0.5042228,0.50616497,0.5101335,0.5147037,0.5130329,1670,209,89,484,284,92,512
303,10.853562,0.026732981,0.10102582,0.49535096,0.5233532,0.5061569,0.5100959,0.5101522,0.51327705,1670,209,89,484,284,92,512
304,10.760725,0.026732981,0.10102582,0.49538764,0.50429606,0.5060915,0.51011467,0.5146271,0.5129732,1670,209,89,484,284,92,512
305,10.7637825,0.026732981,0.10102582,0.49536803,0.5232749,0.50606614,0.51010144,0.51011264,0.51322293,1670,209,89,484,284,92,512
306,10.66923,0.026732981,0.10102582,0.49539894,0.5043748,0.5060058,0.51010555,0.514551,0.5128937,1670,209,89,484,284,92,512
307,10.671748,0.026732981,0.10102582,0.4953826,0.5231895,0.505961,0.51008475,0.5100705,0.51316345,1670,209,89,484,284,92,512
308,10.579574,0.026732981,0.10102582,0.49540803,0.50445503,0.50591046,0.5101041,0.5144748,0.51281667,1670,209,89,484,284,92,512
309,10.547332,0.026732981,0.10102582,0.49539122,0.52310294,0.50586176,0.5100783,0.51005095,0.5126866,1670,209,89,484,284,92,512
310,10.503091,0.026732981,0.10102582,0.4953732,0.5045393,0.5058229,0.51006687,0.5143282,0.5129639,1670,209,89,484,284,92,512
311,10.463435,0.026732981,0.10102582,0.49540648,0.52301216,0.5057716,0.5100605,0.5099967,0.51267034,1670,209,89,484,284,92,512
312,10.418283,0.02704382,0.10102582,0.49539188,0.5046215,0.50573933,0.51005113,0.51424485,0.51289296,1670,209,89,484,284,92,512
313,10.380309,0.02704382,0.10071498,0.49541944,0.52292746,0.50568795,0.5100471,0.50995845,0.5125561,1670,209,89,484,284,92,512
314,10.335045,0.02704382,0.10071498,0.49540463,0.5047027,0.50566363,0.5099937,0.5141666,0.5128335,1670,209,89,484,284,92,512
315,10.300097,0.02704382,0.10071498,0.4953882,0.52284145,0.5056397,0.51000625,0.5099283,0.51245654,1670,209,89,484,284,92,512
316,10.220737,0.02704382,0.10071498,0.49542186,0.5047887,0.5055729,0.5099816,0.5141127,0.51229966,1670,209,89,484,284,92,512
317,10.229433,0.02704382,0.100404084,0.49540782,0.52275443,0.5055288,0.50995326,0.509818,0.51259506,1670,209,89,484,284,92,512
318,10.146741,0.02704382,0.100093246,0.4954358,0.50486696,0.5054967,0.509949,0.5140252,0.5122908,1670,209,89,484,284,92,512
319,10.155359,0.02704382,0.100093246,0.49542144,0.52267265,0.50540996,0.50993973,0.50978756,0.512581,1670,209,89,484,284,92,512
320,10.072474,0.02704382,0.100093246,0.4954059,0.5049427,0.5053527,0.50992614,0.513972,0.51221573,1670,209,89,484,284,92,512
321,10.045643,0.02704382,0.100093246,0.49543944,0.52259713,0.50521654,0.5099436,0.5097845,0.5120714,1670,209,89,484,284,92,512
322,10.006016,0.02704382,0.100093246,0.49542615,0.5050104,0.50513303,0.5098991,0.5138364,0.5123995,1670,209,89,484,284,92,512
323,9.973236,0.02704382,0.100093246,0.4954542,0.5225268,0.50501955,0.5099272,0.50974643,0.51205564,1670,209,89,484,284,92,512
324,9.902442,0.02704382,0.100093246,0.49544042,0.5050758,0.50492716,0.50991434,0.51380503,0.5119133,1670,209,89,484,284,92,512
325,9.9118395,0.02704382,0.100093246,0.4954258,0.5224566,0.50486696,0.50988704,0.5096582,0.51227486,1670,209,89,484,284,92,512
326,9.832857,0.02704382,0.100404084,0.49545905,0.5051416,0.5047513,0.5099049,0.51374483,0.51193476,1670,209,89,484,284,92,512
327,9.811881,0.02704382,0.100404084,0.4954466,0.52239263,0.50466573,0.509913,0.5096645,0.5117823,1670,209,89,484,284,92,512
328,9.774048,0.027354658,0.100404084,0.4954301,0.50519747,0.5045984,0.5098707,0.51363266,0.512169,1670,209,89,484,284,92,512
329,9.744688,0.02704382,0.100404084,0.49546754,0.52233416,0.5045186,0.50987136,0.5096405,0.5118388,1670,209,89,484,284,92,512
330,9.6797695,0.02704382,0.10071498,0.4954531,0.5052457,0.5044226,0.5098948,0.51361835,0.51168406,1670,209,89,484,284,92,512
331,9.65871,0.027665555,0.100404084,0.4954848,0.5222852,0.504384,0.5098553,0.50956786,0.51163524,1670,209,89,484,284,92,512
332,9.629431,0.027665555,0.10071498,0.49547198,0.5052886,0.50435644,0.50983244,0.5134913,0.51202106,1670,209,89,484,284,92,512
333,9.602466,0.027665555,0.100404084,0.4954563,0.5222421,0.5042773,0.509836,0.5095556,0.5116958,1670,209,89,484,284,92,512
334,9.53968,0.027665555,0.10071498,0.49549237,0.5053309,0.5042042,0.5098516,0.5134917,0.5115608,1670,209,89,484,284,92,512
335,9.524154,0.027665555,0.100404084,0.4954788,0.52219874,0.5041761,0.5098395,0.5094938,0.5114674,1670,209,89,484,284,92,512
336,9.4966,0.027665555,0.100404084,0.49550924,0.5053692,0.50412124,0.509815,0.51337725,0.511887,1670,209,89,484,284,92,512
337,9.471809,0.027665555,0.100404084,0.49549732,0.52215356,0.5040538,0.5098259,0.5094894,0.5115781,1670,209,89,484,284,92,512
338,9.412496,0.027665555,0.100404084,0.49548474,0.5054132,0.5040265,0.50982624,0.5133978,0.51141477,1670,209,89,484,284,92,512
339,9.4016,0.027665555,0.100404084,0.49552107,0.52211416,0.5040018,0.5098133,0.5094357,0.5113294,1670,209,89,484,284,92,512
340,9.351809,0.027665555,0.100404084,0.49551007,0.50544685,0.50390476,0.50981987,0.5133109,0.5112877,1670,209,89,484,284,92,512
341,9.343092,0.027665555,0.100404084,0.49554068,0.5220733,0.50385356,0.5098095,0.5093735,0.51123327,1670,209,89,484,284,92,512
342,9.320883,0.027665555,0.100404084,0.49552977,0.50548667,0.5038191,0.5097849,0.5132185,0.51169086,1670,209,89,484,284,92,512
343,9.292806,0.027665555,0.10071498,0.4955272,0.5220347,0.503708,0.5098285,0.50939715,0.5111853,1670,209,89,484,284,92,512
344,9.245379,0.027665555,0.10071498,0.4955608,0.50551975,0.50371087,0.5098145,0.5132077,0.51116,1670,209,89,484,284,92,512
345,9.2324095,0.027665555,0.100404084,0.4955586,0.5220027,0.5036907,0.50981194,0.5093041,0.51092947,1670,209,89,484,284,92,512
346,9.193771,0.027665555,0.100404084,0.49558577,0.50554603,0.50362986,0.5097957,0.5130962,0.5110181,1670,209,89,484,284,92,512
347,9.184875,0.027665555,0.100404084,0.49558204,0.5219715,0.5036341,0.50980335,0.50921977,0.510855,1670,209,89,484,284,92,512
348,9.150891,0.027665555,0.100404084,0.49556917,0.5055705,0.5035937,0.50976163,0.5129677,0.5113505,1670,209,89,484,284,92,512
349,9.142392,0.027665555,0.100404084,0.4956086,0.5219486,0.5035238,0.50980407,0.5091314,0.5109038,1670,209,89,484,284,92,512
350,9.134968,0.027665555,0.100404084,0.49559617,0.5055967,0.50353175,0.5097686,0.5129047,0.5114269,1670,209,89,484,284,92,512
351,9.121888,0.027665555,0.100093246,0.4955913,0.5219205,0.503507,0.5097461,0.5091029,0.5113892,1670,209,89,484,284,92,512
352,9.078155,0.027665555,0.100093246,0.49563256,0.5056152,0.50346416,0.5097709,0.51290995,0.5108946,1670,209,89,484,284,92,512
353,9.095891,0.027665555,0.100093246,0.49561882,0.5219021,0.50347656,0.5097693,0.50903183,0.5109283,1670,209,89,484,284,92,512
354,9.062386,0.027665555,0.100404084,0.4956541,0.50563365,0.50347596,0.5097319,0.5127804,0.51118827,1670,209,89,484,284,92,512
355,9.082746,0.027665555,0.100404084,0.49564,0.52188724,0.5034542,0.5097525,0.508955,0.5109458,1670,209,89,484,284,92,512
356,9.055972,0.027665555,0.10071498,0.49563468,0.50564206,0.50349486,0.50975823,0.512768,0.5107368,1670,209,89,484,284,92,512
357,9.085426,0.027665555,0.10071498,0.49566418,0.5218757,0.5035592,0.5096921,0.50886667,0.51126844,1670,209,89,484,284,92,512
