Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5,TestingError,TrainingError
217,0.142063439,0.690576136,0.571723044,0.786484718,0.664925694,0.62212038,482,91,99,96,97,99,0.222000003,0.082000017
218,0.141889915,0.690541744,0.571764886,0.786424637,0.664914131,0.622131705,482,91,99,96,97,99,0.223999977,0.082000017
219,0.14166443,0.690506458,0.571828604,0.786339581,0.664879024,0.622138083,482,91,99,96,97,99,0.226000011,0.082000017
220,0.1414617,0.690462589,0.57187283,0.786268234,0.664845347,0.622150898,482,91,99,96,97,99,0.226000011,0.082000017
221,0.141269177,0.690434635,0.571934402,0.786213219,0.664818704,0.622153759,482,91,99,96,97,99,0.226000011,0.082000017
222,0.141062349,0.690396428,0.571984053,0.786141574,0.664785743,0.622166634,482,91,99,96,97,99,0.223999977,0.082000017
223,0.140867025,0.690347135,0.572034121,0.786054552,0.664765477,0.622177482,482,91,99,96,97,99,0.223999977,0.082000017
224,0.140685752,0.690300405,0.572090745,0.786024868,0.664738476,0.622183025,482,91,99,96,97,99,0.226000011,0.082000017
225,0.140487626,0.690265238,0.572146058,0.785909355,0.664716423,0.622195899,482,91,99,96,97,99,0.226000011,0.082000017
226,0.14028798,0.690213621,0.572195292,0.785876274,0.664688528,0.622204304,482,91,99,96,97,99,0.226000011,0.082000017
227,0.14009358,0.690183222,0.572257757,0.785747468,0.664657831,0.622216523,482,91,99,96,97,99,0.227999985,0.082000017
228,0.139901638,0.690139413,0.572301745,0.785684884,0.664634049,0.622226417,482,91,99,96,97,99,0.227999985,0.083999991
229,0.139709443,0.690090954,0.572369993,0.785577714,0.664615452,0.622235954,482,91,99,96,97,99,0.230000019,0.083999991
230,0.139548004,0.690056503,0.572407424,0.785568237,0.664589226,0.622244298,482,91,99,96,97,99,0.227999985,0.083999991
231,0.139348179,0.69001919,0.572466195,0.785438299,0.664560139,0.622257173,482,91,99,96,97,99,0.227999985,0.088
232,0.139145181,0.689970851,0.572527289,0.785376489,0.664534509,0.622263134,482,91,99,96,97,99,0.227999985,0.089999974
233,0.138981,0.689938962,0.572576344,0.785292804,0.664510489,0.622277677,482,91,99,96,97,99,0.227999985,0.089999974
234,0.138777375,0.68989706,0.572630823,0.785196066,0.664473414,0.62228781,482,91,99,96,97,99,0.227999985,0.089999974
235,0.138615087,0.68985045,0.572681785,0.785191238,0.664451778,0.622294128,482,91,99,96,97,99,0.227999985,0.089999974
236,0.138445139,0.689820111,0.572726727,0.785101593,0.664418697,0.622305989,482,91,99,96,97,99,0.227999985,0.089999974
237,0.138239637,0.689785838,0.572790384,0.784962952,0.664395332,0.622317851,482,91,99,96,97,99,0.230000019,0.089999974
238,0.138075888,0.689741373,0.572837234,0.784923255,0.664367139,0.622328699,482,91,99,96,97,99,0.230000019,0.089999974
239,0.137894183,0.689707816,0.572894454,0.784848988,0.664330423,0.62233454,482,91,99,96,97,99,0.230000019,0.089999974
240,0.137716576,0.689667463,0.572941422,0.784770191,0.66430378,0.622345567,482,91,99,96,97,99,0.227999985,0.092000008
241,0.137537107,0.689632773,0.572993636,0.784656584,0.664283693,0.622358501,482,91,99,96,97,99,0.227999985,0.092000008
242,0.137368217,0.689587533,0.573045433,0.784596443,0.664251029,0.622365534,482,91,99,96,97,99,0.230000019,0.093999982
243,0.137191951,0.689551473,0.573099196,0.784493506,0.664223492,0.622379363,482,91,99,96,97,99,0.226000011,0.093999982
244,0.137015268,0.689508259,0.573151886,0.784415901,0.664184332,0.622386694,482,91,99,96,97,99,0.226000011,0.093999982
245,0.136848941,0.689479947,0.573206186,0.784319103,0.664159238,0.622400999,482,91,99,96,97,99,0.223999977,0.093999982
246,0.136669815,0.689426184,0.573264956,0.784190893,0.664130092,0.622413099,482,91,99,96,97,99,0.223999977,0.093999982
247,0.136524424,0.689401746,0.573306978,0.784143507,0.664097369,0.622420132,482,91,99,96,97,99,0.223999977,0.093999982
248,0.136340097,0.689356983,0.57336092,0.784028053,0.664068639,0.622433662,482,91,99,96,97,99,0.226000011,0.093999982
249,0.136183172,0.689327896,0.573414564,0.783918917,0.664040923,0.622448146,482,91,99,96,97,99,0.227999985,0.093999982
250,0.136015207,0.689278126,0.573460877,0.783883572,0.664010048,0.622453988,482,91,99,96,97,99,0.231999993,0.093999982
251,0.135853723,0.689252079,0.57351613,0.783754349,0.663977921,0.622466743,482,91,99,96,97,99,0.230000019,0.093999982
252,0.135688841,0.689209044,0.573559582,0.783672035,0.663948357,0.62247926,482,91,99,96,97,99,0.230000019,0.093999982
253,0.135526195,0.689169765,0.573621929,0.783545792,0.663922668,0.622491479,482,91,99,96,97,99,0.231999993,0.093999982
254,0.135388032,0.689129531,0.57365787,0.783542633,0.663893759,0.622499764,482,91,99,96,97,99,0.231999993,0.093999982
255,0.135230064,0.689090669,0.573701262,0.783428729,0.66386348,0.622514427,482,91,99,96,97,99,0.231999993,0.093999982
256,0.135063067,0.689050972,0.573758304,0.783346832,0.663831115,0.6225245,482,91,99,96,97,99,0.231999993,0.093999982
257,0.134917006,0.689009428,0.573805153,0.783255875,0.663804054,0.622536063,482,91,99,96,97,99,0.231999993,0.093999982
258,0.134772211,0.6889745,0.573845625,0.783224761,0.663779557,0.622544467,482,91,99,96,97,99,0.231999993,0.093999982
259,0.134604514,0.688926876,0.573906243,0.783090889,0.663751662,0.62255758,482,91,99,96,97,99,0.231999993,0.093999982
260,0.134459004,0.688890576,0.573951364,0.783025801,0.663718641,0.622570992,482,91,99,96,97,99,0.231999993,0.093999982
261,0.134327188,0.688868821,0.573994756,0.782966077,0.663688838,0.622577369,482,91,99,96,97,99,0.231999993,0.096000016
262,0.134169638,0.688819647,0.574043632,0.782912433,0.663655877,0.622590959,482,91,99,96,97,99,0.231999993,0.09799999
263,0.134005591,0.68877995,0.574100435,0.782771349,0.663631797,0.622604847,482,91,99,96,97,99,0.231999993,0.09799999
264,0.133870378,0.68874383,0.574136794,0.782709897,0.663601339,0.622615755,482,91,99,96,97,99,0.231999993,0.09799999
265,0.133734509,0.688700974,0.574183881,0.782668591,0.663586736,0.622624457,482,91,99,96,97,99,0.231999993,0.09799999
266,0.133581102,0.688659966,0.574242115,0.782556236,0.663554251,0.622638345,482,91,99,96,97,99,0.231999993,0.09799999
267,0.133439228,0.688628495,0.574281454,0.782480955,0.663523436,0.622648418,482,91,99,96,97,99,0.231999993,0.100000024
268,0.13328433,0.688577712,0.574342966,0.78240329,0.663493574,0.622655272,482,91,99,96,97,99,0.231999993,0.100000024
269,0.1331608,0.68854475,0.574378848,0.782340765,0.663479686,0.622668743,482,91,99,96,97,99,0.234000027,0.100000024
270,0.133016095,0.688504636,0.574435294,0.782234848,0.663456142,0.622680962,482,91,99,96,97,99,0.234000027,0.100000024
271,0.132882819,0.688461363,0.574472249,0.782181561,0.663425028,0.622692406,482,91,99,96,97,99,0.234000027,0.100000024
272,0.132741317,0.688422263,0.574523449,0.782101154,0.663401902,0.622704923,482,91,99,96,97,99,0.234000027,0.100000024
273,0.132608786,0.688386142,0.574570298,0.782036781,0.663384676,0.622711718,482,91,99,96,97,99,0.234000027,0.100000024
274,0.13245976,0.688334286,0.574627221,0.781930208,0.663357437,0.622724652,482,91,99,96,97,99,0.234000027,0.101999998
275,0.132336006,0.688302219,0.574666619,0.781875372,0.66333425,0.622732341,482,91,99,96,97,99,0.234000027,0.101999998
276,0.132191077,0.688266814,0.574717104,0.781795681,0.663301051,0.622745335,482,91,99,96,97,99,0.234000027,0.101999998
277,0.132057056,0.688208342,0.574768782,0.781737089,0.663283348,0.622752547,482,91,99,96,97,99,0.234000027,0.101999998
278,0.131921217,0.688175499,0.574812114,0.781651437,0.663247108,0.622765005,482,91,99,96,97,99,0.236000001,0.101999998
279,0.13178423,0.688133836,0.574870229,0.78152734,0.66323179,0.622777164,482,91,99,96,97,99,0.236000001,0.101999998
280,0.131656766,0.688080192,0.574913144,0.781532526,0.663202405,0.622781157,482,91,99,96,97,99,0.236000001,0.101999998
281,0.131528407,0.688041925,0.574961007,0.781421721,0.66318512,0.622794211,482,91,99,96,97,99,0.236000001,0.101999998
282,0.131397069,0.688011408,0.57500416,0.781363904,0.663151383,0.622804582,482,91,99,96,97,99,0.231999993,0.106000006
283,0.131261751,0.687953532,0.575058997,0.781264246,0.663139582,0.622815251,482,91,99,96,97,99,0.231999993,0.106000006
284,0.131135568,0.687917411,0.575096667,0.781216145,0.66310662,0.622824192,482,91,99,96,97,99,0.234000027,0.106000006
285,0.131008282,0.687880576,0.575151563,0.781112432,0.663097084,0.622834146,482,91,99,96,97,99,0.234000027,0.10799998
286,0.130884945,0.687830389,0.575194776,0.78106159,0.663066089,0.622844517,482,91,99,96,97,99,0.234000027,0.10799998
287,0.13077262,0.687800229,0.575243592,0.780975103,0.663054168,0.622853577,482,91,99,96,97,99,0.231999993,0.10799998
288,0.130647272,0.687765539,0.575288236,0.780890048,0.663024366,0.622863591,482,91,99,96,97,99,0.230000019,0.10799998
289,0.13052468,0.68771565,0.575341225,0.780846894,0.663009822,0.622872889,482,91,99,96,97,99,0.230000019,0.10799998
290,0.130405784,0.687683165,0.575380504,0.7807706,0.662988186,0.62287885,482,91,99,96,97,99,0.231999993,0.10799998
291,0.130275384,0.687645733,0.575436532,0.780660093,0.662952065,0.622892797,482,91,99,96,97,99,0.230000019,0.10799998
292,0.130169064,0.687609196,0.575475514,0.780635357,0.662930369,0.622899354,482,91,99,96,97,99,0.231999993,0.110000014
293,0.130048767,0.687568724,0.575521946,0.780530632,0.66291064,0.6229105,482,91,99,96,97,99,0.230000019,0.110000014
294,0.129931733,0.68753916,0.575555801,0.780501127,0.662879229,0.622916698,482,91,99,96,97,99,0.230000019,0.110000014
295,0.129814237,0.687490463,0.575610518,0.780421555,0.662864149,0.622929692,482,91,99,96,97,99,0.227999985,0.110000014
296,0.129702374,0.687454283,0.575652182,0.780359983,0.662849605,0.622934818,482,91,99,96,97,99,0.227999985,0.111999989
297,0.129579678,0.687419653,0.575693905,0.780262291,0.662821293,0.622945487,482,91,99,96,97,99,0.230000019,0.111999989
298,0.129460469,0.687364519,0.575744927,0.780218601,0.662800372,0.622952878,482,91,99,96,97,99,0.227999985,0.111999989
299,0.129355937,0.687340319,0.575783253,0.780123234,0.662778854,0.622964203,482,91,99,96,97,99,0.227999985,0.111999989
300,0.129255265,0.687297702,0.575828016,0.780066967,0.66276896,0.622969806,482,91,99,96,97,99,0.227999985,0.111999989
301,0.129126295,0.687245429,0.575869143,0.78001672,0.66273886,0.622982681,482,91,99,96,97,99,0.226000011,0.111999989
302,0.129012257,0.687217474,0.575918436,0.779949009,0.662700534,0.622988045,482,91,99,96,97,99,0.226000011,0.111999989
303,0.128897339,0.687177122,0.575954497,0.77986604,0.662678421,0.623000264,482,91,99,96,97,99,0.222000003,0.114000022
304,0.128789246,0.687125385,0.57600683,0.779818714,0.662668467,0.623006105,482,91,99,96,97,99,0.222000003,0.114000022
305,0.128671989,0.687091887,0.576046109,0.779732406,0.662637115,0.623013794,482,91,99,96,97,99,0.220000029,0.114000022
306,0.128563657,0.687065542,0.576092482,0.779640734,0.662618995,0.623025298,482,91,99,96,97,99,0.222000003,0.114000022
307,0.128444687,0.686996639,0.576128662,0.77963537,0.662591457,0.623030603,482,91,99,96,97,99,0.222000003,0.114000022
308,0.128343821,0.686971962,0.576175272,0.779552162,0.662565887,0.623041451,482,91,99,96,97,99,0.222000003,0.114000022
309,0.128240421,0.686939657,0.576207697,0.779486179,0.662534595,0.623052299,482,91,99,96,97,99,0.220000029,0.114000022
310,0.128133461,0.686877251,0.576250553,0.779465854,0.662539482,0.623060763,482,91,99,96,97,99,0.222000003,0.114000022
311,0.128029093,0.686847031,0.576293647,0.779397488,0.662512839,0.62306726,482,91,99,96,97,99,0.220000029,0.115999997
312,0.127915055,0.686801136,0.576334953,0.779340684,0.662486136,0.623076975,482,91,99,96,97,99,0.222000003,0.115999997
313,0.127805144,0.686762094,0.576376498,0.779302597,0.662457585,0.623085976,482,91,99,96,97,99,0.222000003,0.115999997
314,0.127697468,0.686717749,0.576423764,0.779209137,0.662440479,0.623093486,482,91,99,96,97,99,0.220000029,0.115999997
315,0.127605617,0.686685145,0.57644856,0.779212296,0.662414074,0.62310189,482,91,99,96,97,99,0.220000029,0.115999997
316,0.127498761,0.686642349,0.576490819,0.779145777,0.662385941,0.623112977,482,91,99,96,97,99,0.222000003,0.115999997
317,0.127388403,0.686604023,0.576538026,0.779076338,0.662359595,0.62312144,482,91,99,96,97,99,0.222000003,0.117999971
318,0.127271771,0.686553538,0.576588511,0.778990567,0.662326396,0.623130322,482,91,99,96,97,99,0.222000003,0.117999971
319,0.12717855,0.686510563,0.576621413,0.778979123,0.662308276,0.623138905,482,91,99,96,97,99,0.220000029,0.117999971
320,0.127078071,0.686467111,0.576657712,0.77893132,0.662304521,0.623145282,482,91,99,96,97,99,0.222000003,0.117999971
321,0.126972169,0.686429381,0.576704979,0.778846085,0.662275314,0.6231547,482,91,99,96,97,99,0.226000011,0.117999971
322,0.126866639,0.686374247,0.576746821,0.778840363,0.662257314,0.623161554,482,91,99,96,97,99,0.226000011,0.117999971
323,0.126759574,0.686340451,0.576780021,0.778756797,0.662226856,0.623174906,482,91,99,96,97,99,0.226000011,0.117999971
324,0.126651436,0.686298907,0.576825678,0.77869612,0.662199616,0.62317735,482,91,99,96,97,99,0.223999977,0.117999971
325,0.126552925,0.686237156,0.576859355,0.77869302,0.662173092,0.623190165,482,91,99,96,97,99,0.223999977,0.117999971
326,0.126450658,0.686200023,0.576903403,0.778627217,0.662147582,0.623196065,482,91,99,96,97,99,0.226000011,0.117999971
327,0.126361072,0.68616581,0.576937139,0.778578281,0.662140787,0.623205304,482,91,99,96,97,99,0.223999977,0.117999971
328,0.12625812,0.686123371,0.576967239,0.778564155,0.662108481,0.623214245,482,91,99,96,97,99,0.226000011,0.120000005
329,0.126148805,0.68607378,0.577023029,0.778469145,0.66207993,0.623222232,482,91,99,96,97,99,0.226000011,0.120000005
330,0.126048759,0.686035514,0.57706517,0.778419316,0.66205132,0.623228431,482,91,99,96,97,99,0.223999977,0.120000005
331,0.125940457,0.685976148,0.577097714,0.778381765,0.66203016,0.623238325,482,91,99,96,97,99,0.223999977,0.120000005
332,0.125842735,0.685928166,0.577136159,0.778351068,0.662010431,0.623245597,482,91,99,96,97,99,0.226000011,0.120000005
333,0.125747859,0.685898066,0.577177167,0.778271496,0.661987364,0.623255193,482,91,99,96,97,99,0.226000011,0.120000005
334,0.125642985,0.685857773,0.57721734,0.778240979,0.661954582,0.623261869,482,91,99,96,97,99,0.226000011,0.121999979
335,0.125536472,0.685788631,0.577264905,0.778185129,0.661931872,0.623267472,482,91,99,96,97,99,0.223999977,0.120000005
336,0.125447556,0.685749292,0.577297747,0.77814132,0.661922634,0.623275995,482,91,99,96,97,99,0.223999977,0.120000005
337,0.125349283,0.685713232,0.577333391,0.778109789,0.661883354,0.623286426,482,91,99,96,97,99,0.226000011,0.120000005
338,0.125231192,0.685646832,0.57738018,0.778050601,0.661855161,0.6232903,482,91,99,96,97,99,0.223999977,0.120000005
339,0.125149921,0.685615599,0.577408612,0.778012693,0.661846519,0.623298824,482,91,99,96,97,99,0.226000011,0.121999979
340,0.125045568,0.685574353,0.577457368,0.777945459,0.661819696,0.623308301,482,91,99,96,97,99,0.223999977,0.120000005
341,0.124951966,0.685519695,0.577489316,0.777916133,0.661801457,0.62331301,482,91,99,96,97,99,0.223999977,0.120000005
342,0.124853089,0.685481787,0.577532709,0.777860701,0.661773503,0.623319924,482,91,99,96,97,99,0.226000011,0.120000005
343,0.124746569,0.685434043,0.577575982,0.777791262,0.661736965,0.623328626,482,91,99,96,97,99,0.223999977,0.120000005
344,0.124650404,0.685380816,0.577606916,0.777780354,0.661720276,0.623333454,482,91,99,96,97,99,0.226000011,0.120000005
345,0.124553546,0.685329795,0.577644348,0.777726591,0.661702573,0.623344243,482,91,99,96,97,99,0.226000011,0.120000005
346,0.124452606,0.685284615,0.577692807,0.777658463,0.661676705,0.623345971,482,91,99,96,97,99,0.222000003,0.120000005
347,0.124368019,0.685245633,0.577732146,0.777618706,0.661663413,0.623355627,482,91,99,96,97,99,0.223999977,0.120000005
348,0.124272749,0.685192764,0.577765703,0.777597427,0.661634326,0.62335968,482,91,99,96,97,99,0.222000003,0.121999979
349,0.124165513,0.685140491,0.577810407,0.777531147,0.661609948,0.623366117,482,91,99,96,97,99,0.222000003,0.121999979
350,0.124066375,0.685096085,0.577853143,0.777471244,0.661586463,0.623371303,482,91,99,96,97,99,0.220000029,0.124000013
351,0.123974085,0.685047388,0.577888429,0.777428627,0.661565959,0.623381615,482,91,99,96,97,99,0.222000003,0.124000013
352,0.123881638,0.685001433,0.577927351,0.777380645,0.661543727,0.623386323,482,91,99,96,97,99,0.222000003,0.124000013
353,0.123779699,0.684949338,0.577971041,0.777332246,0.66151166,0.623391986,482,91,99,96,97,99,0.223999977,0.128000021
354,0.123688489,0.684905767,0.578013957,0.777266681,0.661492467,0.623399496,482,91,99,96,97,99,0.223999977,0.128000021
355,0.123600893,0.684855759,0.578042865,0.777255833,0.661480069,0.623402476,482,91,99,96,97,99,0.222000003,0.125999987
356,0.123504125,0.684807539,0.578083098,0.777198613,0.661459625,0.623406351,482,91,99,96,97,99,0.223999977,0.125999987
357,0.123404115,0.684753776,0.57812953,0.777156889,0.661426425,0.623416245,482,91,99,96,97,99,0.223999977,0.125999987
358,0.123310193,0.684708238,0.578168452,0.777109683,0.661394954,0.623421013,482,91,99,96,97,99,0.226000011,0.125999987
359,0.123210669,0.684656799,0.578205168,0.777068615,0.661373317,0.623427212,482,91,99,96,97,99,0.227999985,0.128000021
360,0.123118088,0.684616327,0.578249037,0.776991308,0.661353171,0.623431981,482,91,99,96,97,99,0.226000011,0.128000021
361,0.123041809,0.68455416,0.578284264,0.776972771,0.661346436,0.623435378,482,91,99,96,97,99,0.226000011,0.129999995
362,0.122936435,0.684520245,0.578321755,0.776909173,0.661306858,0.623445272,482,91,99,96,97,99,0.226000011,0.129999995
363,0.122843049,0.684455991,0.578357875,0.776896179,0.661290765,0.623451054,482,91,99,96,97,99,0.223999977,0.129999995
364,0.122738458,0.684398293,0.578413665,0.776821792,0.661260962,0.623453736,482,91,99,96,97,99,0.223999977,0.132000029
365,0.122659333,0.684357762,0.578447342,0.776773453,0.661237717,0.623464286,482,91,99,96,97,99,0.223999977,0.129999995
366,0.122563504,0.684315085,0.578479409,0.776733577,0.661212265,0.623467803,482,91,99,96,97,99,0.226000011,0.132000029
367,0.122468419,0.684254289,0.578522623,0.776689112,0.661185265,0.623473406,482,91,99,96,97,99,0.223999977,0.132000029
368,0.122383885,0.684209526,0.57856673,0.776638329,0.661170065,0.623478711,482,91,99,96,97,99,0.223999977,0.132000029
369,0.122287259,0.68416065,0.578605354,0.776597321,0.661145389,0.623483121,482,91,99,96,97,99,0.227999985,0.132000029
370,0.122203156,0.684103608,0.578638077,0.776570797,0.661137044,0.62348932,482,91,99,96,97,99,0.226000011,0.132000029
371,0.122104004,0.684046924,0.57868439,0.776505649,0.661110222,0.62349546,482,91,99,96,97,99,0.230000019,0.132000029
372,0.12202125,0.684018552,0.578711569,0.776473761,0.661074996,0.623499513,482,91,99,96,97,99,0.227999985,0.132000029
373,0.121932842,0.683965087,0.578759849,0.776416719,0.661061227,0.62350738,482,91,99,96,97,99,0.230000019,0.132000029
374,0.121843658,0.683900118,0.578793228,0.776378632,0.661039352,0.623513758,482,91,99,96,97,99,0.227999985,0.135999978
375,0.12175861,0.683857024,0.578836799,0.776334763,0.661027491,0.623518407,482,91,99,96,97,99,0.231999993,0.135999978
376,0.121669561,0.683826506,0.578869998,0.776277542,0.660994828,0.623524129,482,91,99,96,97,99,0.230000019,0.135999978
377,0.121570401,0.68375814,0.578910172,0.776231766,0.660970449,0.623529971,482,91,99,96,97,99,0.227999985,0.135999978
378,0.121480837,0.683693707,0.578951001,0.776212156,0.660942972,0.623536646,482,91,99,96,97,99,0.231999993,0.135999978
379,0.121398605,0.68365103,0.578997076,0.77614516,0.66092968,0.62354219,482,91,99,96,97,99,0.230000019,0.135999978
