Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
335,20.479237,0.046000004,0.38200003,0.5997268,0.41851398,407,284,123
336,15.568952,0.046000004,0.384,0.43429196,0.5845046,407,284,123
337,11.501383,0.046000004,0.384,0.55586714,0.46248716,407,284,123
338,9.402142,0.046000004,0.384,0.47857526,0.53980404,407,284,123
339,8.66534,0.046000004,0.384,0.5333604,0.4842271,407,284,123
340,6.3660517,0.046000004,0.384,0.48819765,0.5293248,407,284,123
341,15.757868,0.046000004,0.384,0.5690081,0.4483419,407,284,123
342,13.460945,0.046000004,0.384,0.45253667,0.56186724,407,284,123
343,13.104658,0.046000004,0.38200003,0.5759482,0.44129357,407,284,123
344,20.747705,0.046000004,0.38200003,0.41453722,0.60213554,407,284,123
345,24.196243,0.046000004,0.38200003,0.6081647,0.41056708,407,284,123
346,15.382116,0.046000004,0.38200003,0.4366524,0.58138514,407,284,123
347,10.810182,0.046000004,0.38200003,0.543255,0.4758929,407,284,123
348,9.356475,0.046000004,0.38200003,0.4867399,0.5317159,407,284,123
349,9.156477,0.046000004,0.38200003,0.52378637,0.49451947,407,284,123
350,9.008465,0.046000004,0.38200003,0.4886713,0.52910584,407,284,123
351,9.340736,0.046000004,0.38200003,0.52937746,0.48837554,407,284,123
352,10.3687725,0.046000004,0.38200003,0.46917048,0.54795307,407,284,123
353,13.73046,0.046000004,0.38200003,0.56542957,0.45272386,407,284,123
354,21.123537,0.046000004,0.38200003,0.4124859,0.60407025,407,284,123
355,28.942867,0.046000004,0.38,0.62639934,0.3910902,407,284,123
356,19.075,0.046000004,0.38200003,0.41879508,0.6009677,407,284,123
357,10.578479,0.046000004,0.38,0.54650223,0.4747009,407,284,123
358,8.707018,0.046000004,0.38,0.49725977,0.522062,407,284,123
359,8.501292,0.046000004,0.38,0.5160817,0.5028384,407,284,123
360,8.304542,0.046000004,0.38,0.5012841,0.51710486,407,284,123
361,8.205462,0.046000004,0.38,0.51404744,0.50404704,407,284,123
362,8.173257,0.046000004,0.38,0.4962284,0.5212671,407,284,123
363,8.270325,0.046000004,0.38,0.5223058,0.49524772,407,284,123
364,9.052229,0.046000004,0.38,0.47661075,0.5397296,407,284,123
365,11.901583,0.046000004,0.38,0.5605454,0.45678556,407,284,123
366,21.55763,0.046000004,0.38200003,0.4095152,0.606647,407,284,123
367,34.317894,0.046000004,0.37800002,0.64585584,0.37473133,407,284,123
368,16.070625,0.046000004,0.38200003,0.43386322,0.5863387,407,284,123
369,9.926906,0.046000004,0.38,0.53299487,0.48752588,407,284,123
370,8.940853,0.046000004,0.38,0.50093734,0.5175738,407,284,123
371,8.830721,0.046000004,0.38,0.51352036,0.50432247,407,284,123
372,8.675177,0.046000004,0.38,0.50261474,0.5148717,407,284,123
373,8.631835,0.046000004,0.38,0.51201874,0.50519186,407,284,123
374,8.575277,0.046000004,0.38,0.4975816,0.51934654,407,284,123
375,8.642676,0.046000004,0.38,0.51849633,0.4984791,407,284,123
376,9.33022,0.046000004,0.38,0.47886416,0.5376642,407,284,123
377,12.207631,0.046000004,0.38,0.557019,0.46065578,407,284,123
378,22.707663,0.046000004,0.384,0.4085157,0.60757226,407,284,123
379,39.333656,0.046000004,0.37800002,0.6535829,0.36704397,407,284,123
380,14.881299,0.046000004,0.38200003,0.4446943,0.57769006,407,284,123
381,9.699212,0.046000004,0.38,0.52448654,0.49699035,407,284,123
382,9.00097,0.046000004,0.38,0.5025972,0.51585877,407,284,123
383,8.901754,0.046000004,0.38,0.51235276,0.50509495,407,284,123
384,8.796232,0.046000004,0.38,0.5038278,0.51330835,407,284,123
