Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3
253,61.335773,0.23356473,0.44344628,0.5311086,0.5664753,0.45690206,2419,805,1095,519
254,61.17291,0.23315638,0.44385463,0.53103805,0.5663972,0.45700985,2419,805,1095,519
255,61.013638,0.23356473,0.44385463,0.5309644,0.566323,0.4571112,2419,805,1095,519
256,60.853107,0.23356473,0.44385463,0.5308919,0.5662463,0.45721817,2419,805,1095,519
257,60.6955,0.23315638,0.44385463,0.5308189,0.56617194,0.4573185,2419,805,1095,519
258,60.540302,0.23356473,0.44385463,0.53074825,0.5660987,0.4574171,2419,805,1095,519
259,60.38208,0.23356473,0.44385463,0.5306777,0.56602275,0.45752218,2419,805,1095,519
260,60.22559,0.23356473,0.44426298,0.53060526,0.56594807,0.45762292,2419,805,1095,519
261,60.06987,0.23356473,0.44426298,0.5305334,0.5658744,0.45772746,2419,805,1095,519
262,59.916054,0.23397303,0.44426298,0.53046215,0.56580114,0.45782432,2419,805,1095,519
263,59.761154,0.23438138,0.44426298,0.5303942,0.5657249,0.45792803,2419,805,1095,519
264,59.609505,0.23438138,0.44426298,0.5303218,0.5656536,0.4580241,2419,805,1095,519
265,59.458965,0.23438138,0.44426298,0.5302543,0.56558055,0.45812106,2419,805,1095,519
266,59.305103,0.23478973,0.44426298,0.53018796,0.5655037,0.45822424,2419,805,1095,519
267,59.155945,0.23478973,0.44385463,0.53011894,0.5654317,0.45831975,2419,805,1095,519
268,59.002674,0.23478973,0.44385463,0.5300543,0.5653539,0.4584235,2419,805,1095,519
269,58.85394,0.23478973,0.44385463,0.5299857,0.5652821,0.4585186,2419,805,1095,519
270,58.70452,0.23478973,0.44385463,0.5299148,0.56521016,0.45861894,2419,805,1095,519
271,58.555634,0.23478973,0.44385463,0.5298488,0.56513655,0.45871407,2419,805,1095,519
272,58.40933,0.23478973,0.44344628,0.52978164,0.5650656,0.4588069,2419,805,1095,519
273,58.260353,0.23478973,0.443038,0.5297147,0.5649906,0.4589094,2419,805,1095,519
274,58.114117,0.23478973,0.443038,0.5296463,0.56491977,0.45900223,2419,805,1095,519
275,57.966393,0.23478973,0.443038,0.5295779,0.56484556,0.45910504,2419,805,1095,519
276,57.82071,0.23478973,0.443038,0.5295084,0.5647754,0.4592002,2419,805,1095,519
277,57.672935,0.23519802,0.44262964,0.52943707,0.56470263,0.45930323,2419,805,1095,519
278,57.52809,0.23519802,0.44262964,0.52936804,0.5646322,0.45939636,2419,805,1095,519
279,57.38342,0.23478973,0.443038,0.52929837,0.5645619,0.45949146,2419,805,1095,519
280,57.23674,0.23519802,0.44385463,0.5292291,0.5644883,0.45959365,2419,805,1095,519
281,57.091167,0.23519802,0.44344628,0.52916235,0.56441534,0.45968792,2419,805,1095,519
282,56.94459,0.23601472,0.44344628,0.5290924,0.564342,0.4597902,2419,805,1095,519
283,56.802216,0.23601472,0.44262964,0.52902293,0.5642728,0.45988372,2419,805,1095,519
284,56.661392,0.23601472,0.44262964,0.5289526,0.5642053,0.45997536,2419,805,1095,519
285,56.51699,0.23601472,0.443038,0.5288828,0.564133,0.46007636,2419,805,1095,519
286,56.375885,0.23601472,0.443038,0.52881265,0.5640646,0.46016955,2419,805,1095,519
287,56.23162,0.23601472,0.443038,0.5287449,0.5639918,0.46027127,2419,805,1095,519
288,56.09069,0.23601472,0.443038,0.5286706,0.5639247,0.460366,2419,805,1095,519
289,55.947258,0.23601472,0.443038,0.52860147,0.56385237,0.46046743,2419,805,1095,519
290,55.806313,0.23601472,0.44344628,0.5285336,0.5637816,0.46056208,2419,805,1095,519
